138.000000	-238.000000	-38.000000	38.000000	81	41	X_origin[m],Y_origin[m],DeltaX[m],DeltaY[m],Ncolumns,Nrows 
X_grid,Y_grid,Eo,ErRate[m/s],CritTau[Pa],Unitweight[N],Cohes[Pa],AngleRep[o],AnglePhib[o] 
138.000000	-238.000000	5.313406e-007	5.892923e-007	8.681636	0.000000	0.000000	0.000000	0.000000 
138.000000	-200.000000	4.863753e-007	6.352221e-007	10.087677	0.000000	0.000000	0.000000	0.000000 
138.000000	-162.000000	5.220658e-007	6.032914e-007	9.099013	0.000000	0.000000	0.000000	0.000000 
138.000000	-124.000000	3.949435e-007	6.259709e-007	9.795990	0.000000	0.000000	0.000000	0.000000 
138.000000	-86.000000	4.757586e-007	5.714745e-007	8.164577	0.000000	0.000000	0.000000	0.000000 
138.000000	-48.000000	5.727390e-007	5.684599e-007	8.078666	0.000000	0.000000	0.000000	0.000000 
138.000000	-10.000000	4.925369e-007	5.201932e-007	6.765024	0.000000	0.000000	0.000000	0.000000 
138.000000	28.000000	5.421575e-007	6.090321e-007	9.273003	0.000000	0.000000	0.000000	0.000000 
138.000000	66.000000	4.474637e-007	5.685700e-007	8.081796	0.000000	0.000000	0.000000	0.000000 
138.000000	104.000000	5.188488e-007	6.172716e-007	9.525606	0.000000	0.000000	0.000000	0.000000 
138.000000	142.000000	4.508717e-007	5.736436e-007	8.226675	0.000000	0.000000	0.000000	0.000000 
138.000000	180.000000	4.612756e-007	6.363372e-007	10.123125	0.000000	0.000000	0.000000	0.000000 
138.000000	218.000000	5.519507e-007	5.629313e-007	7.922291	0.000000	0.000000	0.000000	0.000000 
138.000000	256.000000	5.877865e-007	5.533942e-007	7.656129	0.000000	0.000000	0.000000	0.000000 
138.000000	294.000000	5.549384e-007	6.366212e-007	10.132162	0.000000	0.000000	0.000000	0.000000 
138.000000	332.000000	4.973654e-007	5.954239e-007	8.863240	0.000000	0.000000	0.000000	0.000000 
138.000000	370.000000	4.507326e-007	5.245365e-007	6.878463	0.000000	0.000000	0.000000	0.000000 
138.000000	408.000000	4.905459e-007	6.491033e-007	10.533377	0.000000	0.000000	0.000000	0.000000 
138.000000	446.000000	5.026416e-007	6.541245e-007	10.696970	0.000000	0.000000	0.000000	0.000000 
138.000000	484.000000	5.061500e-007	6.434361e-007	10.350249	0.000000	0.000000	0.000000	0.000000 
138.000000	522.000000	4.442158e-007	5.794551e-007	8.394205	0.000000	0.000000	0.000000	0.000000 
138.000000	560.000000	5.072382e-007	6.190063e-007	9.579219	0.000000	0.000000	0.000000	0.000000 
138.000000	598.000000	4.547153e-007	6.588369e-007	10.851651	0.000000	0.000000	0.000000	0.000000 
138.000000	636.000000	5.337260e-007	5.731298e-007	8.211946	0.000000	0.000000	0.000000	0.000000 
138.000000	674.000000	4.266790e-007	5.920418e-007	8.762839	0.000000	0.000000	0.000000	0.000000 
138.000000	712.000000	5.058640e-007	6.709612e-007	11.254724	0.000000	0.000000	0.000000	0.000000 
138.000000	750.000000	4.826496e-007	5.708653e-007	8.147179	0.000000	0.000000	0.000000	0.000000 
138.000000	788.000000	5.865445e-007	5.976507e-007	8.929658	0.000000	0.000000	0.000000	0.000000 
138.000000	826.000000	4.757460e-007	5.352186e-007	7.161472	0.000000	0.000000	0.000000	0.000000 
138.000000	864.000000	5.784303e-007	6.302172e-007	9.929342	0.000000	0.000000	0.000000	0.000000 
138.000000	902.000000	4.749778e-007	5.318792e-007	7.072388	0.000000	0.000000	0.000000	0.000000 
138.000000	940.000000	5.528696e-007	6.131231e-007	9.397999	0.000000	0.000000	0.000000	0.000000 
138.000000	978.000000	4.819763e-007	5.949193e-007	8.848224	0.000000	0.000000	0.000000	0.000000 
138.000000	1016.000000	5.188732e-007	5.234517e-007	6.850043	0.000000	0.000000	0.000000	0.000000 
138.000000	1054.000000	5.281816e-007	6.568464e-007	10.786180	0.000000	0.000000	0.000000	0.000000 
138.000000	1092.000000	5.160813e-007	5.983374e-007	8.950191	0.000000	0.000000	0.000000	0.000000 
138.000000	1130.000000	5.828103e-007	6.693689e-007	11.201369	0.000000	0.000000	0.000000	0.000000 
138.000000	1168.000000	5.432083e-007	6.504295e-007	10.576465	0.000000	0.000000	0.000000	0.000000 
138.000000	1206.000000	5.220668e-007	6.157953e-007	9.480096	0.000000	0.000000	0.000000	0.000000 
138.000000	1244.000000	5.461688e-007	5.723697e-007	8.190177	0.000000	0.000000	0.000000	0.000000 
138.000000	1282.000000	4.884983e-007	5.902651e-007	8.710322	0.000000	0.000000	0.000000	0.000000 
100.000000	-238.000000	3.406991e-007	5.959121e-007	8.877781	0.000000	0.000000	0.000000	0.000000 
100.000000	-200.000000	4.646675e-007	6.614259e-007	10.937105	0.000000	0.000000	0.000000	0.000000 
100.000000	-162.000000	5.124841e-007	5.986053e-007	8.958207	0.000000	0.000000	0.000000	0.000000 
100.000000	-124.000000	4.909355e-007	5.355623e-007	7.170675	0.000000	0.000000	0.000000	0.000000 
100.000000	-86.000000	4.893788e-007	5.931820e-007	8.796621	0.000000	0.000000	0.000000	0.000000 
100.000000	-48.000000	3.959033e-007	5.516748e-007	7.608627	0.000000	0.000000	0.000000	0.000000 
100.000000	-10.000000	4.447756e-007	5.620573e-007	7.897710	0.000000	0.000000	0.000000	0.000000 
100.000000	28.000000	4.622363e-007	5.344905e-007	7.142002	0.000000	0.000000	0.000000	0.000000 
100.000000	66.000000	3.811611e-007	6.196263e-007	9.598420	0.000000	0.000000	0.000000	0.000000 
100.000000	104.000000	4.615915e-007	5.431143e-007	7.374328	0.000000	0.000000	0.000000	0.000000 
100.000000	142.000000	5.196425e-007	5.849616e-007	8.554502	0.000000	0.000000	0.000000	0.000000 
100.000000	180.000000	4.501432e-007	5.323592e-007	7.085159	0.000000	0.000000	0.000000	0.000000 
100.000000	218.000000	4.610598e-007	5.772053e-007	8.329150	0.000000	0.000000	0.000000	0.000000 
100.000000	256.000000	4.286183e-007	5.274758e-007	6.955768	0.000000	0.000000	0.000000	0.000000 
100.000000	294.000000	5.082348e-007	5.742384e-007	8.243743	0.000000	0.000000	0.000000	0.000000 
100.000000	332.000000	5.130439e-007	5.949315e-007	8.848587	0.000000	0.000000	0.000000	0.000000 
100.000000	370.000000	4.819013e-007	5.670366e-007	8.038262	0.000000	0.000000	0.000000	0.000000 
100.000000	408.000000	4.767696e-007	5.953358e-007	8.860617	0.000000	0.000000	0.000000	0.000000 
100.000000	446.000000	4.742347e-007	6.083360e-007	9.251816	0.000000	0.000000	0.000000	0.000000 
100.000000	484.000000	4.423074e-007	6.587961e-007	10.850307	0.000000	0.000000	0.000000	0.000000 
